pattern_id,raw_name,wrong_name,wrong_en,correct_name,confidence,note,row_count,dish_examples,status,source_file,row_ids
1,nước tương,nước,water,Nước tương,high,,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ | Filet Cá Ba Sa Kho Xoài Sấy Dẻo,HAS_FIX,1 copy 41.json,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
286,Dầu mè,dầu vừng,sesame oil,Dầu mè,high,,3,Gà xào nấm cải thìa | Súp Sò Điệp Bong Bóng Cá | Nấm Và Bông Cải Sốt Tóc Tiên Chay,HAS_FIX,1 copy 25.json,"6408,9042,15793"
287,ớt xanh đỏ,ớt xanh,green chili,Ớt,high,,3,Cá Chim Hấp Nước Tương Kiểu Hongkong | Đậu hũ và tàu hũ ky cuộn rim sả ớt (món chay) | Cá Bạc Má Kho Hành Tăm,HAS_FIX,1 copy 25.json,"6431,9129,10670"
288,Bắp non,bắp ngọt,sweet corn,Bắp non,high,,3,Rau Củ Xào Ngũ Sắc | Bông cải baby xào bắp non & nấm hầu thủ | Mực Xào Nấm Rau Củ,HAS_FIX,1 copy 25.json,"6465,8805,59565"
289,bột bánh xèo,Bột làm bánh,flour,Bột bánh xèo,high,,3,Bánh tôm chiên khoai lang | Bánh khọt nhân tôm thịt | Bánh xèo nhân tôm,HAS_FIX,1 copy 25.json,"6483,8147,8958"
290,tôm tươi,tôm sú,shrimp,Tôm tươi,high,,3,Mì xào tôm kiểu Thái | Gỏi Miến Hải Sản | Gỏi trái cóc tôm thịt,HAS_FIX,1 copy 25.json,"6492,17037,20301"
291,lát gừng,lá gừng,ginger leaves,Gừng,high,,3,Cá thu chiên không tanh | Óc Heo Chiên Trứng | SP.0844 - Mực Hấp Cải Muỗng Xốt Dầu Hào,HAS_FIX,1 copy 25.json,"6898,10427,20067"
292,ngỗ,rau om,rice paddy herb,Rau ngổ,high,,3,Canh Thịt Bò Nấu Cải Chua | Canh Chua Giá Đỗ Nấm Kim Châm | Canh Bí Đỏ Nấu Thịt,HAS_FIX,1 copy 25.json,"7119,11343,13553"
293,đầu hành,hành lá,green onion,Đầu hành lá,high,,3,Canh bí xanh nấu rong biển tôm khô | Canh cà chua nấu mực | Canh mùng tơi nấu bạch tuộc và thịt xay,HAS_FIX,1 copy 25.json,"7207,7635,10904"
294,Thính gạo,bột gạo,rice flour,Thính gạo,high,,3,Chạo nấm chay | Da heo luộc trộn thính | Nấm trộn thính cuốn lá sung,HAS_FIX,1 copy 25.json,"7266,9391,10482"
295,thịt rang,thịt heo,pork,Thịt heo,medium,Thịt heo rang trong món chả cá,3,"Chả cá, thịt và tóp mỡ sốt cà | Dưa leo cà rốt xào thịt | Trứng chiên thịt rang",HAS_FIX,1 copy 25.json,"7613,7816,18221"
296,thịt bò xay,thịt vai bò,beef shoulder,Thịt bò xay,high,,3,Tacos bò băm | Pizza bò ngô | Bò lá lốt chấm mắm nêm,HAS_FIX,1 copy 25.json,"7947,14631,15099"
297,chanh vàng,chanh,lime,Chanh vàng,high,,3,"Sinh Tố Dưa Leo Táo Xanh & Rau Chân Vịt Detox | Salad Trộn Trứng Luộc, Cá Cơm Muối & Nụ Bạch Hoa | Cá hồi nướng chanh vàng",HAS_FIX,1 copy 25.json,"7951,18897,40769"
298,t,tỏi,garlic,,low,Ký tự 't' quá mơ hồ,3,Mít non kho rau răm và chao | Cá Giò Kho Cải Chua | Món chay thường ngày | Nấm đùi gà một nắng om xì dầu,UNCERTAIN,1 copy 25.json,"7972,9669,57972"
299,măng tươi,mồng tơi,malabar spinach,Măng tươi,high,,3,"Thịt gà xào măng | Canh Giò Heo Nấu Măng | Gỏi măng, tôm",HAS_FIX,1 copy 25.json,"8028,18086,18134"
300,lá é,lá,leaves,Lá é,high,,3,"Lẩu nấm lá é | Cà Pháo, Cà Đắng Giã Cá Khô | Canh giò heo lá é",HAS_FIX,1 copy 25.json,"8240,11103,28314"
301,Nước đá,nước,water,Đá viên,high,Dùng để ngâm rau giữ độ giòn,3,Rau muống ngâm chua | Bí quyết để có GAN heo mềm ngon | Mì Cật Bò Viên,HAS_FIX,1 copy 17.json,"8281,16474,31836"
302,t tươi,ớt,chili pepper,Ớt tươi,high,Lỗi gõ thiếu chữ Ớ,3,Măng Xào Hành Tây Rau Răm Chay | Rau tần ô trộn | 🌱 Bún Cà Chua Nấm Rơm Đậu Hủ Chay,HAS_FIX,1 copy 17.json,"8347,59193,59393"
303,dầu hào chay,dầu hào,oyster sauce,Dầu hào chay,high,,3,Súp lơ xào nấm lộc nhung (món chay) | Nấm Và Bông Cải Sốt Tóc Tiên Chay | 🌱 Cơm Chiên Nấm Bào Ngư Cay (Vegan),HAS_FIX,1 copy 17.json,"8631,15795,32661"
304,hành phi,hành lá,green onion,Hành phi,high,,3,Rau càng cua sốt dầu giấm | Bánh Tráng Cuốn Đậu Hủ Muối Tôm Hành Phi | Gỏi rau muống gà xé phay,HAS_FIX,1 copy 17.json,"8838,17294,52469"
305,ớt xay,ớt xanh,green chili,Ớt xay,high,,3,Bún BÒ xào Nam bộ | Đậu Hũ Lắc Sa Tế Chay | Tôm chiên nckd,HAS_FIX,1 copy 17.json,"9225,12794,19321"
306,mộc nhĩ,nấm mèo,wood ear mushroom,Mộc nhĩ,high,,3,"Cải bắp cuộn tôm, thịt | Bánh đa tôm, mọc, chả cá | Chả giò cá rô phi",HAS_FIX,1 copy 17.json,"9615,12993,18218"
307,t hiểm,ớt hiểm,bird chili,Ớt hiểm,high,Lỗi gõ thiếu chữ Ớ,3,Cá bông lau kho sốt tiêu | Mực Hấp Cuốn Bánh Tráng | Canh Đầu Cá Mackerel Nấu Cà Chua & Ớt Chuông,HAS_FIX,1 copy 17.json,"9867,11755,25955"
308,bí đao,bí xanh,winter melon,Bí đao,high,,3,Canh bí đao nấu cùng thịt xay | Canh bí đao nấu giò heo | Canh bí đao nấu tôm biển,HAS_FIX,1 copy 17.json,"10194,21022,21303"
309,nước sôi,nước,water,Nước sôi,high,,3,Cá Bạc Má Kho Hành Tăm | Cá Nục Hấp Kho Cà Bằng Nồi Áp Suất | Đậu hũ nước đường trân châu cà phê,HAS_FIX,1 copy 17.json,"10694,32741,37468"
310,dầu dừa,dừa,coconut,Dầu dừa,high,,3,Pancake rau bina | Đậu hũ chấm mắm tôm với lá tía tô và kinh giới | Bánh bao gạo lứt gà nấm 🐤🥕🍄,HAS_FIX,1 copy 17.json,"10726,33080,47676"
311,Trứng,Trứng gà,Chicken Egg,Trứng,high,,3,Mì Udon trộn Kim chi thịt băm🍜 | Thịt ba chỉ chiên giòn | Súp cua,HAS_FIX,1 copy 17.json,"10878,27529,47071"
312,thịt nạc vai heo,thịt nạc dăm,pork shoulder,Thịt nạc vai heo,high,,3,Thịt heo nướng mắm ruốc | SP.0924 - Thịt Vai Heo Xào Cải Thìa | Thịt heo chiên (nướng),HAS_FIX,1 copy 17.json,"10882,12936,14746"
313,nấm linh chi nâu,nấm linh chi,lingzhi mushroom,Nấm linh chi nâu,high,,3,Canh cải thảo nấu nấm | Canh rau muống thịt bò | Canh chua nấm linh chi nâu,HAS_FIX,1 copy 17.json,"10886,18093,29487"
314,Hành lá hành củ gia vị,hành lá,green onion,"Hành lá, hành củ",high,,3,"Mì udon nấu cà chua, ớt chuông, nấm kim châm | Nấm sò yến nấu cà chua, trứng | Canh bí xanh nấu tôm và nấm đùi gà",HAS_FIX,1 copy 17.json,"11396,17299,19174"
315,thịt,thịt heo,pork,Thịt,high,,3,Khoai Tây Xào Thịt Ngẫu Hứng | Đậu làng Mơ rim thịt băm | Trứng chiên cá cơm,HAS_FIX,1 copy 17.json,"12376,17368,17782"
316,Hành phi,hành tỏi,garlic and onion,Hành phi,high,,3,Bún Riêu Cua Bắp Bò | Gỏi Rau Tiến Vua Chả Lụa | Vả Trộn Tôm Thịt,HAS_FIX,1 copy 17.json,"12433,52422,52641"
317,thịt bò bằm,Thịt băm,Minced pork,Thịt bò băm,high,,3,"Rau Tiến Vua Xào Thịt Bò Bằm | Canh thịt bò bằm nấu nấm hương tươi, khoai tây, cà rốt | Cơm Thịt Bò Bỏ Lò Với Ớt Chuông Ăn Kèm Thịt Bò Viên Áp Chảo",HAS_FIX,1 copy 17.json,"12448,14074,20422"
318,mắm tỏi ớt,nước mắm,fish sauce,Nước mắm tỏi ớt,high,,3,Gỏi Sứa Rau Muống | Cá Hố Chiên Xoài Bằm Mắm Tỏi Ớt | Cá Cơm Sữa Chiên Giòn,HAS_FIX,1 copy 17.json,"12917,18786,37628"
319,sò gấc,sò,clam,"Sò, gấc",medium,Sò và thịt gấc nấu cháo,3,Cháo sò gấc nấm 🍄‍🟫 rong biển | Cháo hạt mix sò gấc rau ngót 🌿 phô mai 🧀 | Cháo sò gấc nấm đùi gà 🍄 phô mai,HAS_FIX,1 copy 17.json,"13635,26665,27089"
320,rượu vang trắng,rượu,cooking wine,Rượu vang trắng,high,,3,"Cánh Gà Nấu Rượu Vang, Sốt Cà Chua Và Rau Củ | Tôm Xanh Hấp Rượu Vang Trắng | Mì Bò Stroganoff - Beef Stroganoff Pasta",HAS_FIX,1 copy 17.json,"14158,43006,47306"
321,rau húng quế,rau húng chó,mint,Húng quế,high,,3,Phở Sườn Bò | Thịt xay chả cá rang mắm ruốc | Gỏi Dưa Leo Tai Heo Cà Rốt Vetula,HAS_FIX,1 copy 17.json,"14661,15004,25932"
322,vừng,dầu vừng,sesame oil,Vừng,high,,3,Thịt chiên vừng | Thịt xay rim cà chua | Mực khô xào cay Hàn Quốc (진미채 볶음),HAS_FIX,1 copy 17.json,"14798,14799,40808"
323,bơ đậu phộng,đậu phộng,peanut,Bơ đậu phộng,high,,3,SP.0912 - Ba Rọi Heo Hồng Xíu | Bò Bía Chay | Bánh trung thu con heo,HAS_FIX,1 copy 17.json,"14885,32600,47556"
324,cua lột,cua,crab,Cua lột,high,,3,Cua Lột Chiên Bột | Cua lột chiên xù | Cua lột chiên giòn sốt dầu hào,HAS_FIX,1 copy 17.json,"15672,27404,27462"
325,dầu hạt lanh,dầu hạt nho,grapeseed oil,Dầu hạt lanh,high,,3,"Salad Rau Diếp Xoăn, Bắp Cải Tím & Ức Gà Áp Chảo | Cá Đuối Luộc Súp Bouillon Kèm Đậu Hà Lan Cà Rốt | Salad Cá Trích Xông Khói",HAS_FIX,1 copy 17.json,"16087,19559,19669"
326,Nước hầm xương,nước,water,Nước hầm xương,high,,3,Bánh canh chả cá | SP.0750 - Mực Nhúng Giấm | Bún cá chấm,HAS_FIX,1 copy 17.json,"16484,30306,47166"
327,Tỏi ớt,tỏi,garlic,"Tỏi, ớt",high,,3,Cơm thịt khìa (kiểu cơm tấm Long Xuyên) | Cá cơm than hấp cuốn bánh tráng | Mực kim um dầu,HAS_FIX,1 copy 17.json,"16572,19847,20924"
328,nươc côt dưa,sữa dừa,coconut milk,Nước cốt dừa,high,Lỗi gõ thiếu dấu,3,"Bánh xèo tôm thịt,nấm bào ngư ăn kèm rau cải xanh và rau sống | Chè trôi nước 4 màu tự nhiên từ rau củ quả | Bánh da lợn khoai lang tím 💜",HAS_FIX,1 copy 17.json,"17950,43818,44605"
329,chuối xanh,chuối,banana,Chuối xanh,high,,3,Thịt nhồi chuối xanh | Cá kho chuối xanh | Bún cá cuốn,HAS_FIX,1 copy 17.json,"18034,25601,36845"
330,đậu chiên,đậu hũ,tofu,Đầu hũ chiên,high,,3,Rau củ xào chay | Bún chả cá thìa là,HAS_FIX,1 copy 17.json,"18355,23931,53184"
331,củ hành khô,hành tím,shallot,Hành khô,high,,3,"Thịt băm xào ngô ngọt | Pizza thịt băm xúc xích ngô ngọt | Nui sốt, thịt băm, kem tươi, phô mai",HAS_FIX,1 copy 17.json,"19030,19943,19948"
332,bắp cải tím,bắp cải,cabbage,Bắp cải tím,high,,3,"Bắp cải tím xào thịt heo | Gỏi chay : bắp cải tím, nấm đùi gà, đậu hũ | Bắp cải tím xào gan heo",HAS_FIX,1 copy 17.json,"19032,22165,27242"
333,mực nang,mực,squid,Mực nang,high,,3,Mực nang xào cần tây | Mực nang xào dưa cải | Bún Mực Nang Baby,HAS_FIX,1 copy 17.json,"20431,25755,64973"
334,khóm tỏi,tỏi,garlic,"Dứa, tỏi",high,Khóm là tên gọi khác của dứa,3,"Hải sản Phú Quý hấp: mực ống, cua gạo, cua mặt trăng và nhum tươi | Vào bếp cùng con: gỏi đu đủ Thái không tôm, không cay | Bún đậu mắm tôm Halloween với chả đậu hũ, lưỡi heo, và lòng non",HAS_FIX,1 copy 17.json,"20869,44954,45591"
335,lá kim,lá,leaves,Lá kim,high,Rong biển khô Hàn Quốc,3,Rau giá trộn lá kim | Lá kim cuốn đậu phụ rim | Đậu hũ trứng cuộn lá kim sốt cay,HAS_FIX,1 copy 17.json,"21247,21434,30255"
336,mè,rau mè,perilla leaves,Vừng,high,Mè còn gọi là vừng,3,Salad thanh cua dưa leo lạnh | Thịt heo normandy và phô mai | Cá Diêu Hồng Chiên Mè Cuốn Bánh Tráng Sắn,HAS_FIX,1 copy 17.json,"21394,41064,63744"
337,dầu Olive,ô liu,olive,Dầu ô liu,high,,3,"Trứng Chiên Dưa Leo Tôm Áp Chảo | Nấm Mỡ Sốt Bơ Tỏi | Cá Thu, Nấm Mỡ, Khoai Tây Đút Lò Kèm Sốt Cam Bơ",HAS_FIX,1 copy 17.json,"21478,34705,61234"
338,bột ớt Hàn Quốc,ớt,chili pepper,Bột ớt Hàn Quốc,high,,3,Thịt ba rọi 1 nắng áp chảo | Nấm Rơm Kho Tiêu Xanh | Mỳ Ý thịt lợn sốt bơ tỏi,HAS_FIX,1 copy 17.json,"21810,42479,44140"
339,cá hồng,cá diêu hồng,tilapia,Cá hồng,high,,3,Cá Hồng một nắng sốt chua ngọt | Bún cá hồng chấm | Cá Hồng Biển Chiên Muối Sả,HAS_FIX,1 copy 17.json,"21856,27773,27832"
340,phomai,Bột phô mai,cheese powder,Phô mai,high,,3,Thịt bò viên nướng phomai bằng nckd | Steak bò sốt phomai | Tôm càng nướng phomai,HAS_FIX,1 copy 17.json,"21950,22017,41978"
341,phô mai con bò cười,thịt bò,beef,Phô mai,high,,3,"Soup nấm, bí đỏ, phô mai | Hàu Nướng Phô Mai Con Bò Cười | 💚 Bánh Hotdog Tam Giác Nhân Phô Mai Bò Cười",HAS_FIX,1 copy 17.json,"22177,28942,42719"
342,cá cam,cam,orange,Cá cam,high,,3,Cá cam kho tộ | Mì lá cuốn cá cam nướng | Canh chua cá cam bò viên (phiên bản vét tủ lạnh),HAS_FIX,1 copy 17.json,"22355,25057,41432"
343,hành tây tím,hành tím,shallot,Hành tây tím,high,,3,Mực Xào Thập Cẩm | Salad Thịt Bằm Trứng | Lẩu cá tầm Đà Lạt,HAS_FIX,1 copy 17.json,"22693,26524,46538"
344,mỡ heo,thịt heo,pork,Mỡ heo,high,,3,Mực nang xào tóp mỡ | Bánh hỏi thịt nướng | Cá CƠM trổng kho cay,HAS_FIX,1 copy 17.json,"22719,30542,64575"
345,rau củ hỗn hợp,rau sống,fresh herbs,Rau củ hỗn hợp,high,,3,Nem bơ hải sản | SP.0796 - Súp Tóc Tiên Thịt Viên | SP.0785 - Cơm Rang Cá Mặn Hải Sản,HAS_FIX,1 copy 17.json,"22791,25458,26169"
346,tôm lột,tôm thẻ loại to,shrimp,Tôm bóc vỏ,high,,3,Cơm bento: Gấu koala hồng đáng yêu (Đậu hũ xào tôm nấm) | Bún Nưa Nấu Tôm & Rong Biển | Phở xào tôm 🦐,HAS_FIX,1 copy 17.json,"23178,25673,45332"
347,Mắm ruốc Huế,nước mắm,fish sauce,Mắm ruốc,high,,3,Bún bò gân chả bì đơn giản | Bánh canh cá lóc Huế | Thịt kho mắm ruốc tóp mỡ,HAS_FIX,1 copy 17.json,"23362,28482,32302"
348,Nghệ tươi hoặc bột nghệ,Bột (chung),flour,Nghệ,high,,3,Cá trê biển nấu hoa chuối | Đậu hũ xào nghệ lá lốt | Cháo nấm tràm,HAS_FIX,1 copy 17.json,"23536,53390,61702"
349,tôm lột vỏ,tôm thẻ loại to,shrimp,Tôm bóc vỏ,high,,3,Tôm thịt rim cà chua | Cháo nấm mối đen | Salmon with whipping cream sauce (cá hồi sốt kem tươi),HAS_FIX,1 copy 17.json,"23749,26179,32606"
350,thanh cua,cua,crab,Thanh cua,high,,3,"Súp tóc tiên óc heo,thanh cua và tôm | Snack thanh cua | Phở xào vét tủ super rau",HAS_FIX,1 copy 17.json,"24175,35105,40950"
351,bột rau câu dẻo,Bột (chung),flour,Bột rau câu dẻo,high,,3,Rau câu cá chép | Rau câu nhãn kỹ tử | Thạch rau câu trái cây:,HAS_FIX,1 copy 17.json,"24281,27974,37405"
352,Cần tàu,cần tây,celery,Cần tàu,high,,3,Mực Xào Nấm Rau Củ | Cá Đổng Nấu Ngót | Hủ Tíu Mực,HAS_FIX,1 copy 17.json,"24573,26085,32628"
353,bánh đa,bánh tráng,rice paper,Bánh đa nướng,high,Dùng ăn kèm mì Quảng,3,Mì Quảng tôm trứng | Mì Quảng tôm cua nấu bằng mì Chũ | Bánh đa cá ngần + chả cá ngần,HAS_FIX,1 copy 17.json,"24895,28071,63374"
354,dọc mùng bạc hà,bạc hà,mint,Dọc mùng,high,Miền Nam gọi là bạc hà,3,Bún cá lóc | Canh Chua Cá Mú | Lẩu Hải Sản,HAS_FIX,1 copy 17.json,"25016,44070,45070"
355,rau câu,bột rau câu,agar powder,Rau câu,high,Thành phẩm rau câu,3,Sữa chua granola và rau câu cam | Rau câu táo | Bánh táo rau câu,HAS_FIX,1 copy 17.json,"25032,25108,25110"
356,Xương ống,xương gà,chicken bones,Xương ống,high,,3,"Lẩu riêu cua lông/ cà ra | Bún tôm Quảng Ninh | Bún cá, bún cá chấm",HAS_FIX,1 copy 17.json,"25207,29764,36403"
357,trứng,Trứng gà,Chicken Egg,Trứng,high,,3,Vetula: Nui lứt xào trứng ăn với chả mực và rau củ luộc | Hoành thánh tôm thịt | Mắm Cá Chưng,HAS_FIX,1 copy 17.json,"25259,29101,38744"
358,mì soba,mì,noodles,Mì soba,high,,3,Mì soba nấu bò nấm | Mì Soba nấu tôm thịt | Mì Soba Cá Ngừ Súp Miso,HAS_FIX,1 copy 17.json,"25393,25464,41069"
359,củ cải trắng,củ cải,radish,Củ cải trắng,high,,3,"Xương heo hầm khoai tây, dền, cà rốt, củ cải trắng | Củ cải trắng hấp thịt | Thăn Heo Kho Tiêu Với Cà Rốt Và Củ Cải Trắng (Dùng Gói Gia Vị Kho Có Sẵn)",HAS_FIX,1 copy 17.json,"25498,36508,40893"
360,khoai lang tím,khoai lang,sweet potato,Khoai lang tím,high,,3,Súp thịt gà khoai lang tím đậu hũ non | Cháo thịt heo khoai lang tím 🍠 | Súp tôm các loại củ,HAS_FIX,1 copy 17.json,"25567,25893,47352"
361,lá cà ri,lá,leaves,Lá cà ri,high,,3,"Bún hải sản chua ngọt thanh nhẹ | Bánh mì ciabatta kẹp tôm | Thịt Heo, Đậu Bắp Nấu Sữa Chua Sốt Cà Ri Và Trứng",HAS_FIX,1 copy 17.json,"25777,43051,61813"
362,xương đuôi heo,thịt heo,pork,Xương đuôi heo,high,,3,Canh Củ Sen Hầm Đuôi Heo | Hủ Tíu Mực | Cháo Sườn Nấm - Món Dễ Ăn Cho Người Bệnh,HAS_FIX,1 copy 17.json,"26449,32621,40391"
363,cá giò,Cá bớp,Cobia,Cá giò,high,,3,Canh Cá Giò Nấu Lá Me Non | Canh Cá Giò Nấu Lá Giang | Lẩu Thái Chua Cay Hải Sản 🦐 🐟 🥬,HAS_FIX,1 copy 17.json,"26514,26993,46167"
364,bao tử heo,thịt heo,pork,Bao tử heo,high,,3,Gỏi Bao Tử Heo | Bao tử heo xào rau cải bẹ non | Bao tử heo luộc,HAS_FIX,1 copy 17.json,"26574,38620,38658"
365,dầu,dầu ô liu,olive oil,Dầu ăn,high,,3,Cá liệt kho | Cá chìa vôi nướng muối ớt | Cơm cháy chà bông tôm khô,HAS_FIX,1 copy 17.json,"26622,29229,46797"
366,mắm tép,tép,small shrimp,Mắm tép,high,,3,Thịt chưng mắm tép | Mắm tép chưng thịt | Thịt trưng mắm tép (mắm ruốc),HAS_FIX,1 copy 17.json,"26638,43513,46519"
367,măng chua,măng,bamboo shoots,Măng chua,high,,3,Canh cá thác lác nấu măng chua | Lẩu cá bớp măng chua | Canh măng chua cá ngừ,HAS_FIX,1 copy 17.json,"26834,30041,37354"
368,qua tim heo,thịt heo,pork,Tim heo,high,Lỗi gõ sai 'quả tim',3,Cháo tim heo hạt sen | Tim heo xào đậu cô ve | Tim heo xào mướp,HAS_FIX,1 copy 17.json,"27382,41090,41237"
369,gao,nghêu,clam,Gạo,high,Lỗi gõ thiếu dấu,3,Cháo tim heo hạt sen | Cháo chân bò hầm đậu xanh | Cháo cá hồi,HAS_FIX,1 copy 17.json,"27385,31768,39695"
370,nước tương tamari,nước,water,Nước tương tamari,high,,3,Bông Tỏi Ba Góc Xào Bò Bằm | Salad Cá Trích Xông Khói | Poke Bowl Cá Hồi & Xoài Sốt Tương Gochujang,HAS_FIX,1 copy 17.json,"27859,50877,51038"
371,Hành hoa hành khô,nước,water,"Hành lá, hành khô",high,,3,Đậu non sốt nấm hành (món chay) | Đậu hũ xào mướp đắng | Đậu phụ sốt tương đen,HAS_FIX,1 copy 17.json,"28188,35392,39221"
372,Nước tương Nhật,nước,water,Nước tương Nhật,high,,3,Sushi Gan Cá Monkfish | Sushi Cơm Cuộn Bọc Trứng Cá Chuồn | Cơm bò Gyudon,HAS_FIX,1 copy 17.json,"28630,28887,37426"
373,Mắm cá cơm,cơm,cooked rice,Mắm cá cơm,high,,3,CÁ TAI TƯỢNG chiên xù | Cá lóc nướng sa tế | Cá sa ba nướng giấy bạc,HAS_FIX,1 copy 17.json,"28954,41767,45032"
374,hành tỏi băm nhỏ,tỏi,garlic,"Hành, tỏi băm",high,,3,Ba Rọi Kho Quẹt Rau Luộc | Râu mực sốt me | Canh Gà Nấu Tần Ô Nấm Mỡ,HAS_FIX,1 copy 17.json,"28974,38662,62540"
375,Dầu,dầu ô liu,olive oil,Dầu ăn,high,,3,Cá hộp ba cô gái | KHOAI TÂY CUỘN TÔM - st mẹ Bún | Rau càng cua trộn dầu giấm,HAS_FIX,1 copy 17.json,"29086,32817,39757"
376,rau húng,rau húng chó,mint,Rau húng,high,,3,Hoa chuối trộn tôm thịt | Gỏi đu đủ khô bò | Cá diêu hồng mắm xoài,HAS_FIX,1 copy 17.json,"29191,38415,39348"
377,Bột mì,Bột (chung),flour,Bột mì,high,,3,Bún cá lóc nấu dễ - nhanh - ngon | Cá Viên Chiên Từ Mì Gói | Cá viên tự làm từ đậu hũ (đậu phụ),HAS_FIX,1 copy 17.json,"29282,44961,46770"
378,cá cơm than,cơm,cooked rice,Cá cơm than,high,,3,Cá cơm than nhúng dấm | Cá cơm kho cay | Cá Cơm Than Kho Dầu,HAS_FIX,1 copy 17.json,"29370,30588,35334"
379,bột nếp,Bột (chung),flour,Bột nếp,high,,3,"Bánh nếp nhân thịt | Bánh ít Trần nhân đậu xanh, thịt băm | Tôm sốt kem 🍤",HAS_FIX,1 copy 17.json,"29872,36852,63711"
380,Bánh canh,bánh,cake,Sợi bánh canh,high,,3,"Bánh canh chả cá, thịt bằm | Bánh canh chân nấm củ cải khô | Bánh canh chả cá+ sườn non",HAS_FIX,1 copy 17.json,"30155,41634,47517"
381,ồ ăn kèm,rau sống,fresh herbs,Đồ ăn kèm,high,Lỗi gõ thiếu chữ Đ,3,Cá diêu hồng chiên giòn chấm mắm nêm cá cơm | Bún Riêu Nấu Nấm Đông Trùng Hạ Thảo | Mì Quảng Tôm Thịt Sườn Trứng,HAS_FIX,1 copy 17.json,"30217,35714,38386"
382,Ngò thơm,Hành ngò,mixed herbs,Rau mùi,high,Ngò thơm là rau mùi (ngò rí),3,Canh Cà Chua Trứng Nấm Chả Cua🍥🍅 | Bún Sườn Non Dọc Mùng Nấm Me | Cháo Thịt Bằm Nấu Từ Nước Luộc Gà,HAS_FIX,1 copy 17.json,"30429,38292,40871"
383,bánh hỏi,bánh,cake,Bánh hỏi,high,,3,Bánh hỏi thịt nướng | Bánh hỏi - bò nướng | Bánh Hỏi Thịt Ba Chỉ Nướng,HAS_FIX,1 copy 17.json,"30553,39196,48048"
384,hẹ lá,lá,leaves,Lá hẹ,high,,3,Bánh hỏi thịt nướng | Bún nghệ xào LÒNG HEO | Mì Nấm Chay,HAS_FIX,1 copy 17.json,"30554,51500,53244"
385,Bí đao,bí xanh,winter melon,Bí đao,high,,3,Cháo ếch bí đao | Canh sườn rau quả | Rau củ sắc mùa thu,HAS_FIX,1 copy 17.json,"31379,35192,48170"
386,Cá ngừ,hộp cá ngừ,canned tuna,Cá ngừ,high,,3,Cá ngừ đại dương áp chảo | Cơm chộn rong biển nhân cá ngừ | Bún Cá Ngừ Chả Cá Eat Clean,HAS_FIX,1 copy 17.json,"31550,37206,61266"
387,Nước cốt dừa,nước dừa,coconut water,Nước cốt dừa,high,,3,Thạch rau câu sợi lá dứa – cốt dừa – café | Cá hồi sốt chanh dừa | Tôm xốt cốt dừa,HAS_FIX,1 copy 17.json,"31651,36069,38533"
388,Hạt sen,sen,lotus,Hạt sen,high,,3,Cháo ếch hạt sen | Cháo sườn hạt sen nấm 🍲 | Canh đuôi heo củ sen,HAS_FIX,1 copy 17.json,"31664,34212,35812"
