pattern_id,raw_name,wrong_name,wrong_en,row_count,dish_examples,verdict,reason,row_ids
5,hành,hành lá,green onion,79,Thịt bắp giò (đùi heo) nấu giả cầy | Cá chim kho cà chua,SAME,Hành trong món giả cầy thường là hành lá,"6627,8288,8636,8653,8863,9844,10335,10359,10729,10933,10991,11225,12828,12920,13056,13720,13941,14095,14415,15035,15756,16187,16770,17435,17437,17513,19176,19303,19454,21991,22361,22567,26700,27213,28783,29007,30193,31146,31232,32175,32799,33218,33331,33452,33512,33799,33804,34446,34650,34656,35225,35317,35789,36012,36202,36405,36836,36941,37297,37433,38118,38381,38468,38687,39060,39248,39488,40098,41334,42191,42376,43095,45343,45826,46073,46157,46173,46394,48053"
1259,thịt heo đùi,thịt đùi,chicken thigh,1,"Mì Quảng gà, heo",SAME,Thịt heo đùi thuộc nhóm thịt đùi,17232
1260,rau quế,rau basil,basil,1,SP.0885 - Cuốn Rau Thơm Chấm Thịt Kho,SAME,Rau quế là một loại rau basil,17258
1261,Hành củ hành lá rau mùi gừng,Hành ngò,mixed herbs,1,"Xương đuôi heo nấu khoai tây, củ canh (khoai mỡ)",SAME,Hỗn hợp hành mùi gừng là hành ngò,17328
1262,cà chua quả me,cà chua,tomato,1,Canh bồng khoai nấu thịt,SAME,Cà chua có mặt trong danh sách,17330
1264,cá chép giòn,cá chép,carp,1,Riêu cá chép giòn,SAME,Cá chép giòn thuộc loài cá chép,17349
1265,Hành lá rau răm thì là,Hành ngò,mixed herbs,1,Riêu cá chép giòn,SAME,Hành lá rau răm là nhóm hành ngò,17351
1266,mộc nhĩ g nấm hương,nấm hương,shiitake mushroom,1,Bánh đa hải sản,SAME,Nấm hương có mặt trong danh sách,17354
1267,cá rô đồng,cá đồng,fish,1,Bánh đa cá rô đồng,SAME,Cá rô đồng thuộc nhóm cá đồng,17358
1268,gạo tẻ,gạo,rice,1,"Cháo tôm, nấm tươi",SAME,Gạo tẻ thuộc nhóm gạo,17366
1270,đậu làng mơ,đậu hũ,tofu,1,Canh đậu làng Mơ nấu nấm tươi,SAME,Đậu làng Mơ là một loại đậu hũ,17398
1271,ớt đỏ xanh,ớt xanh,green chili,1,Lươn đồng xào rau ngổ,SAME,Ớt đỏ xanh gồm cả ớt xanh,17450
1274,Sốt kem thì là,kem chua,sour cream,1,Bí Ngòi Nhồi Thịt Băm Sốt Kem Chua Thì Là,SAME,Sốt kem thì là tương đương kem chua thì là,17595
1275,rau bồng khoai,rau bồng,sea vegetable,1,"Canh bồng khoai nấu tôm, thịt",SAME,Rau bồng khoai là rau bồng,17614
1276,Gừng hành tỏi khô,hành tỏi,garlic and onion,1,Cá nhụ sốt cà,SAME,Hành tỏi khô có trong danh sách,17617
1277,xương sườn,xương heo,pork bones,1,Hũ Tiếu Hải Sản,SAME,Xương sườn thuộc nhóm xương heo,17618
1278,mộc nhĩ nấm hương,nấm hương,shiitake mushroom,1,"Chả nấm,đậu, lá lốt",SAME,Nấm hương có trong hỗn hợp,17648
1279,chả cá nhồng,cá nhòng,anchovy,1,Cá Nục Nấu Lá Me,SAME,Chả cá nhồng làm từ cá nhòng,17670
1280,rau Húng Quế,rau húng chó,mint,1,Thịt Heo Xào Húng Quế,SAME,Rau húng quế là rau húng chó,17678
1281,thịt bò bò xào,thịt vai bò,beef shoulder,1,Bò xào sả hành,SAME,Thịt bò xào thường dùng thịt vai,17709
1282,cá điêu hồng kg,cá diêu hồng,tilapia,1,Canh CÁ nấu khế & húng chanh,SAME,Hai tên gọi cùng một loài cá,17736
1283,đầu cá ngừ lớn,cá ngừ,tuna,1,Bún Đầu Cá Ngừ Cà Chua Rau Thơm,SAME,Đầu cá ngừ thuộc nhóm cá ngừ,17739
1286,đương phen bôt,đường,sugar,1,Rau Câu Dưa Hấu,SAME,Đường phèn bột thuộc nhóm đường,17769
1288,rau dền cơm,rau dền,amaranth greens,1,Rau dền cơm nấu mọc tôm thịt,SAME,Rau dền cơm thuộc nhóm rau dền,17908
1289,Hành tỏi gia vị,hành tỏi,garlic and onion,1,Rau dền cơm nấu mọc tôm thịt,SAME,Hành tỏi là một phần của gia vị,17909
1290,sắn lớn,sắn,cassava,1,Cơm bento: Những ngôi nhà đầy hoa (Cơm thịt xay rang và xúc xích),SAME,Sắn lớn thuộc nhóm sắn,17912
1291,hành tim băm nho,hành tím,shallot,1,Canh rong biển khô nấu nấm kim châm và thịt bằm,SAME,Hành tim (tím) là hành tím,17938
1293,bôt chiên gion,Bột (chung),flour,1,"Bánh xèo tôm thịt,nấm bào ngư ăn kèm rau cải xanh và rau sống",SAME,Bột chiên giòn thuộc nhóm bột chung,17948
1294,gia,giá,bean sprouts,1,"Bánh xèo tôm thịt,nấm bào ngư ăn kèm rau cải xanh và rau sống",SAME,Gia là viết tắt của giá đỗ,17953
1297,soup bò,súp,soup,1,Soup Bò hầm rau củ,SAME,Soup bò thuộc nhóm súp,17979
1299,bánh canh,bột bánh canh,tapioca flour,1,Bánh canh nấu thịt xay,SAME,Bánh canh thường ám chỉ sợi bột bánh canh,18106
1300,bò nằm,nạm bò,beef brisket,1,Mì Ý Dẹt Malfadine Sốt Bò Bằm Cà Chua Cà Rốt,SAME,Bò nằm là cách viết sai của bò nạm,18116
1304,sốt kem nấm,sốt,sauce,1,SP.0864 - Gà Viên Nấu Kem Nấm Súp Lơ,SAME,Sốt kem nấm là một loại sốt,18183
1305,cá rô phi chiên giòn,cá rô phi,tilapia,1,Chả giò cá rô phi,SAME,Cá rô phi chiên giòn vẫn là cá rô phi,18217
1306,thân nấm Hải Sản nấm Bạch Tuyết,nấm bạch tuyết,white mushroom,1,Canh Rau Tần Ô Nấu Nấm,SAME,Raw name chứa tên nấm bạch tuyết,18254
1308,nụ bạch hoa,bạch hoa,white flower,1,Salad Cải Rocket & Tartar Cá Ngừ,SAME,Nụ bạch hoa chính là bạch hoa (capers),18328
1309,ml nước lọc,lít nước,water,1,Thịt băm viên sốt cà chua,SAME,Nước lọc và nước nói chung là một,18332
1310,gừng mè rang,Mè (Vừng),sesame seeds,1,Rau củ xào chay,SAME,Raw name chứa thành phần mè rang,18358
1312,vĩ nấm cái,nấm bào ngư,oyster mushroom,1,Nấm đút lò (Baked mushrooms),SAME,Vĩ nấm cái là tên gọi khác của nấm bào ngư,18416
1314,tép hành,hành lá,green onion,1,Cơm rang cá mặn,SAME,Tép hành là cách gọi dải hành lá nhỏ,18548
1317,tôm rảo tằm,tôm thẻ loại to,shrimp,1,Tôm rảo tằm rang thịt má heo,SAME,Tôm rảo là một loại tôm thẻ tự nhiên,18640
1318,Gừng hành củm tỏi,hành tỏi,garlic and onion,1,Cá măng (cá nhồng) sốt cà,SAME,Raw name chứa hỗn hợp hành tỏi,18663
1319,lá hẹ,giá hẹ,bean sprouts,1,Canh hẹ nấu cá quả,SAME,Lá hẹ là thành phần chính của giá hẹ,18666
1321,thịt nạc băm,thịt nạc dăm,pork shoulder,1,Rau bò khai xào thịt băm,SAME,Thịt nạc băm thường dùng thịt nạc dăm,18675
1322,đầu cá,cá măng,barracuda,1,Đầu cá măng nấu chua,SAME,Đầu cá măng chính là cá măng,18685
1323,bạc hà nho,bạc hà,mint,1,Canh chua cá cờ,SAME,Bạc hà nho là tên một giống bạc hà,18693
1325,chanh trà hành lá hành khô rau mùi gia vị,Hành ngò,mixed herbs,1,Canh thịt băm nấu chanh trà,SAME,Hỗn hợp raw chứa hành và rau mùi,18712
1326,hành lá hẹ,hành lá,green onion,1,Bánh Xèo Tôm Mực,SAME,Raw name chứa thành phần hành lá,18731
1327,nấm linh chi trắng Hokto,nấm linh chi,lingzhi mushroom,1,Bánh Xèo Nấm,SAME,Nấm linh chi trắng là một loại nấm linh chi,18754
1330,cá,cá đù,drum fish,1,Cá Đù Chiên Muối Sả Ớt,SAME,Cá đù là một loại cá,18766
1331,cá bống tượng,cá bống,goby fish,1,Cá bống tượng chưng nước tương,SAME,Cá bống tượng là một loại cá bống,18789
1332,bống tượng,cá bống,goby fish,1,Cá bống tượng chưng nước tương,SAME,Bống tượng là cách gọi tắt cá bống tượng,18790
1333,bí chanh,bí xanh,winter melon,1,Canh Bí Chanh Nấu Tôm,SAME,Bí chanh là tên gọi khác của bí xanh,18817
1334,đậu rán,đậu hũ,tofu,1,Bánh đa xào nước trộn rau thơm,SAME,Đậu rán làm từ đậu hũ,18823
1335,Gừng hành tỏi khô,tỏi gừng,garlic ginger,1,Cá sủ nấu canh chua với chả cá,SAME,Hỗn hợp raw chứa tỏi và gừng,18873
1336,thịt nạc xay loại có mỡ,nạc heo,lean pork,1,Mắm Cá Thu Muối Vùi Chưng Thịt Băm,SAME,Thịt nạc xay có mỡ chính là nạc heo,18917
1339,Rau quế tím húng,rau thơm,herbs,1,Gỏi gân bò cóc non,SAME,Quế tím và húng là các loại rau thơm,19060
1340,dầu olive,dầu ô liu,olive oil,1,Nấm Mỡ Nhồi Thịt Băm Húng Tây Nướng,SAME,Dầu olive và dầu ô liu là một,19076
1341,nạc cà chua xay,xốt cà chua,tomato sauce,1,"Đùi Vịt Sốt Cà Chua, Nấm Mỡ & Olive Xanh",SAME,Nạc cà chua xay dùng làm xốt cà chua,19080
1343,hành Poro,Tỏi tây (Hành Boaro),leek,1,Nấm Đùi Gà Kho Gừng Chay,SAME,Hành Poro chính là tỏi tây/Boaro,19140
1344,Sốt kho,nước thịt kho,braising sauce,1,Nấm Đùi Gà Kho Gừng Chay,SAME,Sốt kho chính là nước dùng để kho thịt,19141
1345,thịt nách lợn,thịt heo,pork,1,Thịt nách lợn luộc,SAME,Thịt nách lợn là một phần của thịt heo,19168
1346,Sốt hồng,sốt,sauce,1,Tôm chiên sốt hồng,SAME,Sốt hồng là một loại sốt pha,19177
1347,nước cốt dừa dão,sữa dừa,coconut milk,1,Thịt bò xào lá cách,SAME,Nước cốt dừa dão là một dạng sữa dừa,19238
1348,nước cốt kẹo,nước cốt,extract,1,Thịt bò xào lá cách,SAME,Nước cốt kẹo (nước màu) là một loại nước cốt,19239
1349,Thơm bạc hà cà chua,cà chua,tomato,1,Bún Cá Ngừ Chả Cá Eat Clean,SAME,Hỗn hợp raw chứa thành phần cà chua,19268
1352,dồi chiên,lòng heo,pork offal,1,Bánh hỏi lòng heo - món ngon xứ Nẫu (Bình Định - Phú Yên),SAME,Dồi chiên làm từ lòng heo,19324
1353,Dầu mè ớt,dầu ớt,chili oil,1,Ramen thịt heo đơn giản,SAME,Dầu mè ớt là một loại dầu ớt,19379
1354,hành thái lát,hành tím,shallot,1,Ramen thịt heo đơn giản,SAME,Hành thái lát ở VN thường là hành tím,19381
1355,Sốt Samurai,xốt salad,salad dressing,1,"Salad Táo, Bơ & Chả Tôm Quết Sốt Samurai",SAME,Sốt Samurai là một loại xốt salad,19419
1357,lá nếp bánh tẻ,lá dứa,pandan leaves,1,Thịt ức gà cuộn lá nếp chiên,SAME,Lá nếp là tên gọi miền Bắc của lá dứa,19456
1358,Chanh ta,chanh trà,tea lemon,1,"Rau muống xào tép biển (con moi, con ruốc)",SAME,Chanh ta là một loại chanh (lime),19517
1359,Me gia vị,gia vị,seasoning,1,Nấm rim me,SAME,Me gia vị là một loại gia vị nấu,19534
1360,củ Cà Rốt,bã củ cà rốt,carrot pulp,1,Cá Đuối Luộc Súp Bouillon Kèm Đậu Hà Lan Cà Rốt,SAME,Củ cà rốt là nguyên liệu gốc của bã cà rốt,19557
1361,Gia vị ướp gà,gia vị,seasoning,1,Ức Gà Kho Hạt Điều Nấm Đông Cô,SAME,Gia vị ướp gà là một loại gia vị,19563
1362,thit bò,thăn bò,beef tenderloin,1,Ớt chuông xào thịt bò,SAME,Thịt bò dùng trong xào thường là thăn bò,19595
1365,Ngò tây,mùi tây,parsley,1,🌱 Canh Nấm Mỡ Cà Rốt & Lá Súp Lơ Trắng,SAME,Ngò tây chính là mùi tây (parsley),19659
1366,nước tương tamari,nước tương,Soy sauce,1,Salad Cá Trích Xông Khói,SAME,Nước tương tamari là một loại nước tương,19681
1367,mc dầu ăn,dầu ăn,Vegetable Oil,1,🌱 Nấm Xào Đậu Hà Lan & Ớt Chuông Đỏ,SAME,Muỗng canh (mc) dầu ăn là dầu ăn,19816
1368,squash,bí xanh,winter melon,1,"Ớt chuông, squash xào nấm",SAME,Squash là tên tiếng Anh của bí/mướp/bí xanh,19839
1369,nạc vai,thịt nạc dăm,pork shoulder,1,Thịt Heo Kho Thơm (Dứa 🍍),SAME,Nạc vai thường được dùng như nạc dăm,19848
1370,thịt chiên,thịt heo,pork,1,Cơm trộn cá ngừ ngâm dầu sốt mayonaise,SAME,Thịt chiên làm từ thịt heo,19871
1371,xà lách xoong,rau xoong,watercress,1,Canh thịt xay nấu xà lách xoong,SAME,Xà lách xoong và rau xoong là một,19893
1373,Nhân bánh Tôm đậu hũ hẹ,nhân bánh,filling,1,Buổi sáng thanh đạm:HÁ CẢO TÔM-RONG BIỂN,SAME,Nhân bánh chứa các thành phần làm nhân,20042
1374,tàu xì hạt,tàu xì,fermented black beans,1,SP.0845 - Bò Xào Ngũ Sắc,SAME,Tàu xì hạt chính là tàu xì,20079
1376,cá Sa Pa,cá saba,mackerel,1,Cá Sa Pa kho kim chi kiểu Hàn,SAME,Cá Sa Pa là cách viết khác của cá Saba,20167
1378,vỏ bánh đa nem,bánh tráng,rice paper,1,"Bánh Gà, Ngô, Nấm",SAME,Vỏ bánh đa nem là một loại bánh tráng,20180
1379,giấm bỗng,dấm,vinegar,1,Cá Lăng Ướp Cơm Mẻ Nấu Giấm Bỗng,SAME,Giấm bỗng là một loại dấm thủ công,20251
1380,rau ngô,rau om,rice paddy herb,1,Cá Chốt Om Măng Chua Khế Chuối Chát,SAME,Rau ngô là lỗi gõ của rau ngổ/rau om,20258
1382,Gừng hành tím,hành tím,shallot,1,Gỏi trái cóc tôm thịt,SAME,Raw name chứa thành phần hành tím,20303
1383,pasta,nui,pasta,1,Pasta Phô Mai Kem Và Cá Ngừ,SAME,Pasta có thể bao gồm các loại nui,20363
1384,Hành lá lốt tía tô,hành tía tô,perilla,1,Cá ngạnh nấu ám,SAME,Raw name chứa hành và tía tô,20377
1385,bông súp lơ xanh,bông cải,broccoli,1,Dẻ Sườn Heo Nướng Sốt Xá Xíu,SAME,Súp lơ xanh là một loại bông cải,20381
1386,cà chua quả sấu,cà chua,tomato,1,Cá dìa nấu canh chua,SAME,Raw name chứa thành phần cà chua,20406
1387,măng trúc ngâm chua,măng,bamboo shoots,1,Măng Trúc Xào Bò,SAME,Măng trúc là một loại măng,20428
1388,bánh kaiser,bánh mì,bread,1,"Bánh Kaiser Với Thịt Bò Viên, Trứng, Phô Mai Và Cà Chua",SAME,Bánh kaiser là một loại bánh mì,20433
1389,phô mai bào,phô mai,cheese,1,Cơm Thịt Bò Bỏ Lò Với Ớt Chuông Ăn Kèm Thịt Bò Viên Áp Chảo,SAME,Phô mai bào làm từ phô mai,20436
1390,cá viên,cá viên,fish balls,1,Lẩu bò nhúng giấm với khế chua,SAME,Cá viên là cá viên,20451
1391,Rau om ngò gai,ngò gai,culantro,1,Canh cá dìa nấu măng chua,SAME,Raw name chứa thành phần ngò gai,20456
1392,trứng cá ngừ,trứng cá,fish roe,1,"Trứng cá ngừ kho dứa, cà chua, nước dừa",SAME,Trứng cá ngừ là một loại trứng cá,20471
1393,Gừng hành tỏi ớt gia vị,hành tỏi ớt,garlic chili mix,1,"Trứng cá ngừ kho dứa, cà chua, nước dừa",SAME,Raw name chứa hỗn hợp hành tỏi ớt,20473
1394,cơm mẻ,nước mẻ,fermented rice sauce,1,Cá trê biển nấu chuối đậu,SAME,Cơm mẻ dùng để làm nước mẻ,20479
1396,cải xanh,cải bẹ xanh,mustard greens,1,Canh cải xanh nấu tôm,SAME,Cải xanh thường là cải bẹ xanh,20606
1397,thịt gà nguội,thịt nguội,ham,1,Kaiser (Kaiserbroodje) - Bánh Mì Phổ Biến Tại Hà Lan Với Trứng Và Thịt Gà Nguội,SAME,Thịt gà nguội là một loại thịt nguội,20626
1399,Hành tím hành lá,hành tím,shallot,1,Bún riêu cua tóp mỡ,SAME,Raw name chứa thành phần hành tím,20691
1400,cf mắm,nước mắm,fish sauce,1,Mực nhồi,SAME,Cà phê (cf) mắm là cách gọi nước mắm,20715
1401,Gia vị xào tôm,gia vị,seasoning,1,Bún cá Kiên Giang (Phiên bản tôm),SAME,Gia vị xào tôm là một loại gia vị,20716
1403,Hành củ hành lá mùi tàu gia vị,Hành ngò,mixed herbs,1,Xương đuôi heo và móng giò nấu khoai Mán vàng,SAME,Hành mùi thuộc nhóm hành ngò,20746
1405,giò heo lấy phần móng giò,thịt heo,pork,1,Canh đu đủ hầm giò heo,SAME,Móng giò là một phần thịt heo,20842
1407,mật ong cà phê,mật ong,Honey,1,"Hải sản Phú Quý hấp: mực ống, cua gạo, cua mặt trăng và nhum tươi",SAME,Mật ong cà phê là một loại mật ong,20866
1409,sốt majonnaise,sốt,sauce,1,Tôm sốt trái thơm (dứa),SAME,Majonnaise (mayonnaise) là một loại sốt,20897
1411,mực kim hấp,mực,squid,1,Mực kim um dầu,SAME,Mực kim là một loại mực,20923
1412,củ hành khô thái lát nhỏ,Hành,Scallion,1,Cơm chiên tôm 🍤,SAME,Hành khô thái lát là hành,20969
1413,thịt spam,thịt hộp,canned meat,1,Cơm Chiên Thịt Spam Trái Thơm,SAME,Spam là một loại thịt hộp,20973
1417,Sốt hành tăm,sốt,sauce,1,"🌱 Salad Su Hào, Nấm & Măng Tây Rừng Sốt Hành Tăm",SAME,Sốt hành tăm là một loại sốt,21002
1419,lưỡi heo,thịt heo,pork,1,Lưỡi heo luộc chấm mắm gừng,SAME,Lưỡi heo là một phần thịt heo,21016
1424,sốt lẩu Thái,sốt,sauce,1,Lẩu Thái với các loại nấm,SAME,Sốt lẩu Thái là một loại sốt,21070
1425,táo Tàu,táo,apple,1,Mì Đuôi Heo Hầm Ngũ Trân,SAME,Táo Tàu là một loại táo khô,21093
1429,mì chùm ngây,mì,noodles,1,Mì rau chùm ngây xào tôm nấm,SAME,Mì chùm ngây là một loại mì,21178
1430,cuốn bánh đa,bánh,cake,1,Bánh Đa Xào Lòng Gà Với Măng Và Nấm Hương,SAME,Bánh đa thuộc nhóm bánh,21190
1431,mực trứng,mực,squid,1,Mực Trứng Hấp Gừng,SAME,Mực trứng là một loại mực,21197
1432,Cải xanh cay,rau cải đắng,bitter greens,1,Mực Trứng Hấp Gừng,SAME,Cải xanh cay thường gọi là cải đắng,21201
1434,chân giò phần nạc,giò,pork sausage,1,Thịt chân giò luộc kèm cải chua,SAME,Thịt chân giò thuộc nhóm giò/thịt heo,21237
1435,Dứa chua,dứa,pineapple,1,Thịt luộc chuối xanh mùi vị cuộc đời,SAME,Dứa chua là quả dứa,21241
1436,thịt quay,heo quay,roast pork,1,Cơm bento: Gà con ham học (Dưa chua xào thịt quay),SAME,Thịt quay thường là heo quay,21286
1437,đầu cổ chân gà,chân gà,chicken feet,1,Canh bí xanh nấu xương gà và thịt xay,SAME,Gồm chân gà và các bộ phận khác,21300
1438,thịt bằm gr minced pork,thịt heo,pork,1,Món phụ/Side dish: Khoai tây xào thịt bằm/Potatoes stir-fried with minced pork,SAME,Thịt bằm làm từ thịt heo,21323
1442,dưa chuột to,dưa,pickles,1,Salad rau diếp dưa chuột cà rốt,SAME,Dưa chuột thuộc nhóm dưa,21417
1443,Rau húng quế húng hà nội,quế,Cinnamon,1,Salad rau diếp dưa chuột cà rốt,SAME,Húng quế là loại quế (rau thơm),21419
1447,cải chip,cải thìa,bok choy,1,Rau cải chip xào tỏi,SAME,Cải chip và cải thìa là một,21515
1448,bột cà ri gr,Bột (chung),flour,1,CÀ RY rau củ quả,SAME,Bột cà ri thuộc nhóm bột,21536
1449,ớt chuông màu,ớt,chili pepper,1,Mì UDON tươi xào rau củ,SAME,Ớt chuông thuộc nhóm ớt,21588
1454,bún tươi,bún,rice vermicelli,1,Miến cà chua thịt bằm,SAME,Bún tươi thuộc nhóm bún,21729
1456,cá hương,cá hường,snapper,1,Cá hường 1 nắng muối sả và nghệ chiên,SAME,Cá hương là cách gọi cá hường,21737
1457,rau xà lách xoong,rau xà lách,lettuce,1,Canh xà lách xoong nấu thịt xay,SAME,Xà lách xoong thuộc nhóm xà lách,21741
1460,Mè trắng,Mè (Vừng),sesame seeds,1,Thịt xào hành tây cà ri,SAME,Mè trắng là vừng (mè),21790
1461,thịt bò,thịt bò,beef,1,Súp Kem Bí Đỏ Cá Hồi,SAME,Thịt bò là thịt bò,21830
1462,cây xoài thanh long táo xoài vv,trái cây,fruit,1,Salad Cá Hồi Cải Xoăn Kale,SAME,"Xoài, thanh long, táo là trái cây",21842
1465,cá phèn hồng nắng,cá hồng,snapper,1,Cá phèn hồng 1 nắng chiên sốt mắm tỏi ớt,SAME,Cá phèn hồng thuộc nhóm cá hồng,21874
1466,rễ ngò rí,rau ngò rí,coriander leaves,1,SP.0830 - Thịt Heo Quay Đông Pha,SAME,Rễ ngò rí là một phần ngò rí,21886
1467,rượu Thiệu Hưng,rượu,cooking wine,1,SP.0830 - Thịt Heo Quay Đông Pha,SAME,Rượu Thiệu Hưng là một loại rượu,21891
1468,chả xoắn Nhật,chả,sausage,1,SP.0829 - Súp Cua Ngô Vàng Tuyết Nhĩ,SAME,Chả xoắn Nhật thuộc nhóm chả,21896
1469,củ sắn,sắn,cassava,1,SP.0829 - Súp Cua Ngô Vàng Tuyết Nhĩ,SAME,Củ sắn và sắn (miền Nam) là một,21898
